ENSEMBL,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSRNOG00000006741,131.3399778,-0.15777736,0.668957532,-0.235855569,0.813544746,0.895019776
ENSRNOG00000028701,617.9158354,0.717918474,0.241572317,2.971857387,0.002960041,0.014713216
ENSRNOG00000049619,2.688224816,5.034675287,3.925543916,1.282542087,0.199652551,NA
ENSRNOG00000027278,185.4529581,-0.229570273,0.333694494,-0.687965422,0.491474556,0.666304001
ENSRNOG00000050152,179.633865,0.200776575,0.430296674,0.466600342,0.640785842,0.784027203
ENSRNOG00000027271,5824.682012,0.077854095,0.352225687,0.221034689,0.825065423,0.902404792
ENSRNOG00000027276,33.75237996,-0.910603647,0.663134906,-1.373180086,0.169696369,0.326689872
ENSRNOG00000054817,0.586389726,-2.503332715,3.97351744,-0.63000421,0.52869183,NA
ENSRNOG00000001212,220.6641409,0.726497131,0.352327555,2.061993509,0.039208354,0.111109077
ENSRNOG00000001213,0.479268929,2.575913817,4.008775969,0.642568664,0.520504022,NA
ENSRNOG00000001210,1660.912699,-0.201725502,0.195848143,-1.030009778,0.303005416,0.489554533
ENSRNOG00000001211,2913.20448,-0.154347337,0.142382837,-1.084030492,0.278351279,0.462252713
ENSRNOG00000001216,1574.066049,-1.147340732,0.292494386,-3.922607701,8.76E-05,0.000870117
ENSRNOG00000001217,85.87356364,-1.853907109,0.441809584,-4.196167702,2.71E-05,0.000332891
ENSRNOG00000001214,3339.339325,-0.219963946,0.213266702,-1.031403142,0.302351808,0.488750891
ENSRNOG00000001215,1022.008114,0.7309492,0.239129067,3.056714143,0.002237776,0.011783824
ENSRNOG00000047880,2754.79921,0.546887049,0.194150127,2.816825599,0.004850085,0.021561805
ENSRNOG00000001219,19.92557634,-0.343375802,0.833329991,-0.412052616,0.680300859,0.810865459
ENSRNOG00000017538,28.08895878,0.744793854,0.779838843,0.955061242,0.339546727,0.527048389
ENSRNOG00000017539,241.3137871,-0.622678863,0.615725183,-1.011293481,0.311875985,0.498269062
ENSRNOG00000017536,2360.010983,-0.008549192,0.173212198,-0.049356753,0.960634992,0.979260375
ENSRNOG00000017531,23.40657161,-4.929087515,1.242533228,-3.966966359,7.28E-05,0.000748423
ENSRNOG00000051280,77.64780096,0.442420118,0.445610178,0.992841142,0.320787377,0.507325601
ENSRNOG00000066121,5.125282102,0.507534186,2.166963209,0.234214492,0.814818465,0.895781998
ENSRNOG00000066120,0.586389726,-2.503332715,3.97351744,-0.63000421,0.52869183,NA
ENSRNOG00000066128,1086.684467,-0.70884833,0.220479326,-3.215033088,0.001304295,0.007659316
ENSRNOG00000001500,1759.323781,-0.213194276,0.219588543,-0.97088069,0.331607695,0.519319559
ENSRNOG00000066591,331.7364815,0.316847522,0.266129446,1.190576718,0.233819796,0.409642857
ENSRNOG00000011262,2711.060484,0.588486545,0.16275847,3.615704571,0.000299532,0.00234602
ENSRNOG00000011263,3853.173054,1.110961868,0.287247311,3.867614513,0.000109905,0.001046329
ENSRNOG00000011260,845.6511468,0.351178111,0.202602601,1.733334664,0.083036203,0.195893651
ENSRNOG00000011261,1958.023357,0.395475831,0.169169935,2.337742998,0.019400584,0.064305538
ENSRNOG00000011268,5.588138889,-0.739762595,2.111185748,-0.350401473,0.726037421,0.840981401
ENSRNOG00000011269,21.27632537,-0.335312987,1.592414574,-0.210568901,0.833223682,0.90652187
ENSRNOG00000045905,6.27736086,1.571688358,2.091385188,0.751505924,0.452348237,0.632862791
ENSRNOG00000045908,119.2405007,-1.264067955,0.605178814,-2.088751169,0.036730128,0.105649062
ENSRNOG00000068675,3809.201754,0.600525802,0.210981619,2.846341806,0.00442247,0.020069482
ENSRNOG00000068677,70.78164068,0.266634385,0.484497472,0.550331841,0.582091789,0.739940549
ENSRNOG00000068673,15.32398769,0.467887769,0.974817454,0.479974755,0.631245344,0.776961915
ENSRNOG00000068672,380.164832,0.376208678,0.295654215,1.272461744,0.203209108,0.372054593
ENSRNOG00000068679,10506.50433,1.027301899,0.269375687,3.813640023,0.000136935,0.001247969
ENSRNOG00000014375,106.6758489,0.478817125,0.555575567,0.861839782,0.38877569,0.575484886
ENSRNOG00000060405,4.944945597,1.335532828,1.763284109,0.757412162,0.448802972,0.62973296
ENSRNOG00000014373,96.8442594,2.090710312,0.573862773,3.64322345,0.000269245,0.002147325
ENSRNOG00000014372,78.65539483,-0.702067337,0.544714833,-1.28887134,0.197442819,0.364554631
ENSRNOG00000014371,384.4049864,0.469835644,0.463550099,1.013559582,0.310792952,0.497158313
ENSRNOG00000060401,67.29439659,0.514975384,0.537849454,0.957471241,0.338329456,0.525985194
ENSRNOG00000014378,287.4599321,-3.454166265,0.431034141,-8.013672098,1.11E-15,2.05E-13
ENSRNOG00000010580,2442.648985,-0.5528362,0.215674309,-2.563291858,0.010368485,0.039258599
ENSRNOG00000062938,0.32285584,-1.625662788,4.028537925,-0.403536672,0.686553462,NA
ENSRNOG00000016280,518.0833653,-0.089528096,0.233572841,-0.383298399,0.701498526,0.823841694
ENSRNOG00000016283,21.1455426,1.000591077,0.747409525,1.338745419,0.180653565,0.341365523
ENSRNOG00000062933,30.90394194,1.985728463,0.674270871,2.94500111,0.003229535,0.015712467
ENSRNOG00000062934,13.64139614,0.739140476,1.406470325,0.525528667,0.59921573,0.753797649
ENSRNOG00000016284,166.1038203,1.788732204,0.528970871,3.381532523,0.000720827,0.00478191
ENSRNOG00000016286,11.18745584,-0.83688821,1.946999971,-0.429834731,0.667315866,0.803191953
ENSRNOG00000015393,4.122839991,1.661301597,2.831003821,0.586824216,0.557321771,0.720300081
ENSRNOG00000015396,14403.0481,-0.069042735,0.293462606,-0.235269277,0.813999739,0.895268513
ENSRNOG00000015397,1796.206441,0.812218781,0.443833436,1.830008096,0.067248728,0.166934765
ENSRNOG00000022353,16.02944651,-3.798782103,1.644884859,-2.309451682,0.02091853,0.06831179
ENSRNOG00000022354,774.9501471,-0.014103768,0.193525483,-0.072878095,0.941903125,0.968125346
ENSRNOG00000022356,2485.53857,0.425660312,0.2949945,1.442943216,0.149036468,0.297716839
ENSRNOG00000066080,68.17028842,1.673297533,0.587957901,2.845947866,0.004427944,0.020084616
ENSRNOG00000011480,1184.016705,0.384033969,0.199639458,1.923637602,0.054400024,0.142183775
ENSRNOG00000011484,50.8678983,-1.273785618,0.565050704,-2.254285515,0.024178212,0.076417803
ENSRNOG00000035557,0.831812514,3.336957621,3.967320051,0.841111273,0.4002856,NA
ENSRNOG00000011488,448.9400443,-0.463083316,0.225997639,-2.049062631,0.040455991,0.11359868
ENSRNOG00000011489,5821.338743,0.281404295,0.21687351,1.297550332,0.194441899,0.360255123
ENSRNOG00000066082,484.0194724,-3.340355336,0.693340085,-4.81777328,1.45E-06,2.85E-05
ENSRNOG00000058804,0.274236736,-1.420840002,4.046781752,-0.351103689,0.72551056,NA
ENSRNOG00000017884,81.58069372,0.074624272,0.441590046,0.168989933,0.86580456,0.924966175
ENSRNOG00000017887,878.4269498,0.773780908,0.334025023,2.316535751,0.020529035,0.067316808
ENSRNOG00000065821,3.11633088,-0.050236441,2.437185942,-0.020612478,0.983554787,NA
ENSRNOG00000017882,133.5403004,-1.469059757,0.528226032,-2.781119573,0.005417178,0.023552264
ENSRNOG00000017883,1610.527736,0.48728991,0.184094112,2.646960863,0.008121875,0.032380566
ENSRNOG00000017889,566.0688241,1.000227693,0.250290259,3.99627095,6.43E-05,0.000679069
ENSRNOG00000035550,0.321184229,0.341332316,4.080472857,0.083650187,0.933334564,NA
ENSRNOG00000024213,4121.364057,-0.339111113,0.238818966,-1.419950511,0.155622089,0.307121739
ENSRNOG00000024212,3914.41353,0.415196425,0.150818878,2.752947307,0.00590614,0.025160398
ENSRNOG00000024210,204.4375469,-1.31567404,0.426621998,-3.083933893,0.00204283,0.010995438
ENSRNOG00000015024,73.32694655,-2.578951422,0.643778243,-4.00596238,6.18E-05,0.000656989
ENSRNOG00000047505,75.59772655,-1.773708986,0.744104843,-2.383681549,0.017140428,0.05821172
ENSRNOG00000015026,2165.621609,-0.281957244,0.382152811,-0.737812823,0.4606282,0.640437964
ENSRNOG00000015027,99.08224008,-1.179121874,0.572763675,-2.058653375,0.039527456,0.111691696
ENSRNOG00000015020,6134.91427,-0.697647883,0.187298432,-3.724792971,0.000195476,0.001662827
ENSRNOG00000015021,2753.050519,0.635953307,0.259335042,2.452245948,0.014196759,0.050241273
ENSRNOG00000047503,5.776308891,1.60241873,2.094909459,0.764910733,0.444324702,0.625553203
ENSRNOG00000015029,2364.523953,-0.13573515,0.215093097,-0.631053027,0.528005853,0.696366835
ENSRNOG00000068090,17.73252496,-0.522676905,0.783813312,-0.666838515,0.504875288,0.677812404
ENSRNOG00000043436,4451.158109,-0.32773285,0.240976874,-1.36001785,0.173824275,0.332048936
ENSRNOG00000068092,16.87300804,-0.698122189,1.369209519,-0.509872433,0.610140836,0.76208146
ENSRNOG00000068097,0.517213598,-0.542555501,4.039040309,-0.134327825,0.893143351,NA
ENSRNOG00000068096,2651.277052,1.464198717,0.1923893,7.610603713,2.73E-14,3.68E-12
ENSRNOG00000013423,3678.493881,0.219029763,0.160789113,1.36221762,0.173129217,0.331131824
ENSRNOG00000013426,142.8097124,0.609846833,0.369575464,1.65012803,0.098916753,0.222349511
ENSRNOG00000063326,3412.489498,0.640902491,0.186898802,3.429141779,0.000605493,0.004162405
ENSRNOG00000063324,1.922395667,0.167248235,2.341979511,0.071413193,0.94306891,NA
ENSRNOG00000063325,1.106320315,3.761084187,3.951996255,0.951692245,0.341253084,NA
ENSRNOG00000066945,45.90082468,0.058235066,0.690261818,0.084366633,0.932764936,0.963029526
ENSRNOG00000066946,1.770692287,-1.402322081,3.862979389,-0.363015678,0.716593173,NA
ENSRNOG00000066942,744.8174236,0.881948748,0.3865602,2.281530139,0.022517095,0.072361511
ENSRNOG00000064895,0.947034853,-1.917089714,3.958321527,-0.484318846,0.628159603,NA
ENSRNOG00000064894,2.483608754,-0.100276912,3.166836061,-0.031664699,0.974739447,NA
ENSRNOG00000064897,2.315793407,2.713344549,2.347062214,1.156059917,0.24765665,NA
ENSRNOG00000064891,1.118294167,3.785634548,3.951237935,0.958088227,0.338018271,NA
ENSRNOG00000064890,12.64372558,-0.201433978,1.425851824,-0.141272729,0.887654493,0.937806722
ENSRNOG00000021199,1328.503143,-1.419424498,0.182466102,-7.779113373,7.30E-15,1.09E-12
ENSRNOG00000053349,31.48346205,0.911420085,0.85224347,1.069436279,0.284873127,0.469676657
ENSRNOG00000005070,103.9225497,-1.19005353,0.628642407,-1.893053217,0.058350793,0.149942209
ENSRNOG00000005076,754.2205468,-0.229215293,0.238763163,-0.960011127,0.337049615,0.524647166
ENSRNOG00000005077,192.2366151,0.402828636,0.326866505,1.232394967,0.21780158,0.390619685
ENSRNOG00000005074,937.8059612,0.133956591,0.242272074,0.552918,0.580319561,0.73858411
ENSRNOG00000020242,0.586389726,-2.503332715,3.97351744,-0.63000421,0.52869183,NA
ENSRNOG00000020244,78.26155659,0.136531002,0.5114126,0.266968397,0.789493494,0.881943999
ENSRNOG00000020245,35.22228612,-0.095191653,0.787332795,-0.12090396,0.903767105,0.947286301
ENSRNOG00000020246,3780.005929,0.420755258,0.226007528,1.861686913,0.062647234,0.158232097
ENSRNOG00000020247,66.70110553,1.335821712,0.742589268,1.79887021,0.072039214,0.175768317
ENSRNOG00000020248,0.548473472,-2.41386951,3.977748466,-0.606843175,0.543954992,NA
ENSRNOG00000020249,308.9720614,1.257958613,0.361638197,3.478500399,0.000504228,0.003604863
ENSRNOG00000058593,1399.65955,0.00401217,0.21075633,0.019037008,0.984811583,0.991998533
ENSRNOG00000058590,1740.767926,-2.695168982,0.515770389,-5.225520971,1.74E-07,4.54E-06
ENSRNOG00000058597,7.16773301,-0.548470558,1.717046296,-0.319426773,0.749402911,0.856241722
ENSRNOG00000058596,0.184386719,1.303104988,4.080472857,0.319351466,0.74946001,NA
ENSRNOG00000025998,738.6624592,-0.65982299,0.380932662,-1.732125007,0.083251308,0.196179246
ENSRNOG00000007267,898.0862708,-0.201507763,0.309881654,-0.650273292,0.515515706,0.686695889
ENSRNOG00000005743,3.225143493,-4.961754745,3.918997669,-1.266077493,0.205485339,NA
ENSRNOG00000025991,859.9425309,0.234519596,0.197822314,1.185506279,0.235817334,0.411354671
ENSRNOG00000022664,3292.971524,0.091757334,0.18183535,0.504617688,0.613827384,0.764393427
ENSRNOG00000007266,281.1837504,1.008984493,0.406328402,2.483174911,0.013021713,0.046959209
ENSRNOG00000022660,37.71679144,1.503326196,0.820675809,1.831814925,0.066978999,0.166463294
ENSRNOG00000013720,14068.23222,-0.498428523,0.447337101,-1.114212351,0.265188098,0.446715241
ENSRNOG00000027731,2336.007874,1.758753864,0.373667897,4.706729906,2.52E-06,4.57E-05
ENSRNOG00000027730,188.3451153,-0.797689856,0.466209432,-1.711011835,0.087078928,0.202658695
ENSRNOG00000027733,20.8554209,-2.045579622,0.984699343,-2.077364667,0.037767915,0.107841039
ENSRNOG00000027736,2723.794215,0.788335808,0.375295485,2.100573651,0.035678409,0.103384234
ENSRNOG00000027739,1075.801169,-1.128043722,0.345377887,-3.266114491,0.001090342,0.006609646
ENSRNOG00000009177,31.49287374,0.224665474,1.293985663,0.173622846,0.862161876,0.923344384
ENSRNOG00000009175,1323.748372,-0.148574586,0.182353851,-0.814759791,0.415209821,0.600597055
ENSRNOG00000063817,192.7823302,0.933683847,0.323193506,2.888931341,0.003865535,0.018098612
ENSRNOG00000009172,100.3611821,0.338268626,0.618744951,0.546701231,0.584584008,0.742054102
ENSRNOG00000063812,6.660436776,-3.454567907,1.867059481,-1.850272015,0.064274354,0.160977418
ENSRNOG00000009178,74.7230484,1.451119281,0.421020137,3.446674292,0.000567532,0.00395944
ENSRNOG00000007268,421.6410198,0.649415041,0.402284453,1.614318017,0.106458464,0.234666681
ENSRNOG00000022669,7099.871311,-3.289612086,0.37275211,-8.825200439,1.09E-18,3.31E-16
ENSRNOG00000049959,1.194185151,-3.527560719,3.939731566,-0.895380982,0.370583463,NA
ENSRNOG00000008632,301.7516117,-0.043731441,0.46127567,-0.094805436,0.924469369,0.958882228
ENSRNOG00000049951,836.6473073,-0.439862413,0.396138804,-1.110374467,0.266837696,0.448608481
ENSRNOG00000049950,10.90069028,0.137005652,1.543618188,0.088756179,0.929275685,0.960829711
ENSRNOG00000049952,1818.694271,0.271422996,0.173161565,1.567455205,0.117008329,0.2509957
ENSRNOG00000049955,35.75944578,-1.087694177,0.78900536,-1.378563736,0.168029304,0.324245262
ENSRNOG00000023296,1847.873887,0.755635438,0.200041275,3.777397632,0.000158476,0.001398342
ENSRNOG00000008635,771.1888472,0.731792029,0.289295174,2.529568741,0.01142028,0.042431098
ENSRNOG00000059640,55.15706477,-0.209345239,0.564976907,-0.370537691,0.710981898,0.830284816
ENSRNOG00000059641,46.4903333,-1.242089225,0.786326241,-1.57961055,0.114196082,0.246796045
ENSRNOG00000004036,2526.885284,-1.462037509,0.849736829,-1.720576842,0.085327639,0.199702475
ENSRNOG00000008639,19115.38969,-0.404002972,0.17853936,-2.26282301,0.023646602,0.075218791
ENSRNOG00000004033,2721.90834,0.176648859,0.225543896,0.783212765,0.43350218,0.615765297
ENSRNOG00000004032,4303.085487,0.798365785,0.141829774,5.629042196,1.81E-08,6.58E-07
ENSRNOG00000061415,457.8734518,-0.072469062,0.28542935,-0.253894922,0.799576738,0.887085077
ENSRNOG00000065308,54.62685756,1.390251032,0.548408604,2.535064223,0.011242671,0.041906849
ENSRNOG00000065309,0.808565733,-0.251040216,3.954634845,-0.063479999,0.949384286,NA
ENSRNOG00000065306,0.737546876,3.17691708,3.974355375,0.799354054,0.424085144,NA
ENSRNOG00000065305,985.4227624,0.089102454,0.200683222,0.443995534,0.657045813,0.796299787
ENSRNOG00000065300,11.6065425,0.875431381,0.953422107,0.918199163,0.358514607,0.546059086
ENSRNOG00000065301,601.9233258,-0.931730185,0.362064715,-2.573380244,0.010071049,0.038431076
ENSRNOG00000032788,1659.874692,0.628838227,0.316607738,1.986174532,0.047013948,0.127309946
ENSRNOG00000032780,2001.963591,0.503899028,0.174228354,2.892175797,0.003825838,0.017961061
ENSRNOG00000039808,0.439792295,-2.088652181,3.995490486,-0.522752385,0.601146578,NA
ENSRNOG00000008628,1048.84864,0.413468655,0.205971682,2.007405346,0.04470652,0.122707633
ENSRNOG00000008629,928.2033552,-1.198972702,0.415585093,-2.885023362,0.003913846,0.018263118
ENSRNOG00000008625,48.38755815,-2.298330767,0.702935682,-3.269617442,0.00107693,0.006557992
ENSRNOG00000008626,1268.696676,-0.127634848,0.178499046,-0.715044986,0.474581246,0.652158419
ENSRNOG00000008620,574.9557998,-1.154216393,0.335836167,-3.436843639,0.000588535,0.004074174
ENSRNOG00000008622,39.51040439,-0.888575478,0.592011057,-1.500944059,0.133370031,0.275394739
ENSRNOG00000039807,6309.768334,1.108271012,0.212927545,5.204920831,1.94E-07,5.01E-06
ENSRNOG00000023122,3891.309586,0.006363104,0.152575808,0.041704541,0.966734234,0.982592632
ENSRNOG00000023129,384.3915866,-0.437740586,0.230452898,-1.899479629,0.057501443,0.148267007
ENSRNOG00000013736,156.3496328,-0.54792475,0.664019967,-0.825163064,0.40927902,0.59545603
ENSRNOG00000013737,1965.029231,0.412926988,0.165166991,2.500057578,0.012417312,0.045263025
ENSRNOG00000013734,1167.346079,2.054740173,0.359133516,5.721382387,1.06E-08,4.19E-07
ENSRNOG00000025604,1385.911936,0.083471895,0.294367446,0.283563607,0.77674483,0.87420463
ENSRNOG00000013733,3701.069305,-0.064465011,0.18800545,-0.342889055,0.731681926,0.844757179
ENSRNOG00000025601,11.06605708,1.368377332,1.929220543,0.709290256,0.478144374,0.655296109
ENSRNOG00000013738,631.3824618,0.603132834,0.251708996,2.396151288,0.01656825,0.056618268
ENSRNOG00000070668,0.137118368,-0.620448363,4.080472857,-0.152053055,0.87914509,NA
ENSRNOG00000033787,888.1941757,1.011019635,0.245235058,4.122655395,3.75E-05,0.000433771
ENSRNOG00000002473,1267.408777,-0.047500392,0.162779064,-0.291808977,0.770432681,0.870702092
ENSRNOG00000002471,60.75182699,-1.939895297,0.819287754,-2.36778261,0.017895047,0.060359615
ENSRNOG00000002470,3377.377862,-2.052188034,0.301026996,-6.817289008,9.28E-12,8.06E-10
ENSRNOG00000002475,440.9374317,0.081709685,0.635892509,0.128496065,0.897756412,0.943914813
ENSRNOG00000002474,1144.102449,0.394600275,0.241101296,1.636657623,0.101702028,0.227085961
ENSRNOG00000002478,418.560723,-0.739921727,0.25549469,-2.896035641,0.003779095,0.017812886
ENSRNOG00000006503,3.659868203,-5.145361827,3.184784284,-1.615607642,0.106179171,0.234289954
ENSRNOG00000013089,8913.371632,0.325726745,0.149496433,2.178826201,0.029344582,0.089087189
ENSRNOG00000006500,3176.634796,-0.063937702,0.169514062,-0.377182288,0.706038142,0.82653614
ENSRNOG00000006505,441.7066563,-0.115954739,0.346868537,-0.334290159,0.738160615,0.848886524
ENSRNOG00000006509,21.33796625,0.216110828,0.942986512,0.229177009,0.818731342,0.898283691
ENSRNOG00000006508,719.5572629,1.132787166,0.298102447,3.799992847,0.0001447,0.001301286
ENSRNOG00000013085,1.90576661,-4.202936942,3.927441068,-1.070146406,0.284553414,NA
ENSRNOG00000026952,32.07981638,-1.06546234,1.184676956,-0.899369516,0.368455871,0.555701976
ENSRNOG00000026953,524.0440314,-0.964543545,0.336606122,-2.865496143,0.004163563,0.019135065
ENSRNOG00000026951,13.16220381,1.390910556,1.922989381,0.723306415,0.469491652,0.647867422
ENSRNOG00000070887,1.792149877,4.447053084,3.934948902,1.130142524,0.258416174,NA
ENSRNOG00000026957,17.54968603,2.063085412,1.293297003,1.595213944,0.110664402,0.241286727
ENSRNOG00000070884,1.936203548,-3.139130096,2.76498906,-1.135313749,0.256243883,NA
ENSRNOG00000033433,2594.552745,-0.127141507,0.233558385,-0.544367126,0.586188863,0.742986073
ENSRNOG00000026958,146.9584959,0.204918611,0.353546205,0.579609137,0.56217823,0.724288642
ENSRNOG00000033434,1205.294558,-0.446475511,0.259345652,-1.721546161,0.085151763,0.199406162
ENSRNOG00000024557,230.6212227,0.605904154,0.312053047,1.941670365,0.052177019,0.137812514
ENSRNOG00000024553,112.5266741,0.269862603,0.425319015,0.634494563,0.525758114,0.69450418
ENSRNOG00000013092,289.0735588,0.864798782,0.240609645,3.594198313,0.000325392,0.002508272
ENSRNOG00000030204,0.672056204,3.019324782,3.982072767,0.758229434,0.448313643,NA
ENSRNOG00000013090,1978.228836,-0.441262723,0.27719532,-1.59188374,0.11141083,0.242568907
ENSRNOG00000038789,594.6191931,0.085344845,0.204194683,0.417958213,0.675977669,0.808022715
ENSRNOG00000029606,8.143536713,0.729998977,1.645782858,0.443557286,0.657362694,0.796420186
ENSRNOG00000000219,2785.882803,-0.311564382,0.247114124,-1.260811715,0.207376692,0.377336888
